link,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Sleeve length,Jacket length,Top part material,Filling,Insert material,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zalando.co.uk/rosemunde-occasion-wear-ivory-rm021c01l-a11.html,Rosemunde,LONG DRESS SHORT SLEEVE , Occasion wear,Occasion dresses,Â£234.99,ivory,--,Yes,Lace,Semi-sheer,"50% cotton, 48% polyamide, 2% elastane",100% viscose,--,Mandarin collar,--,--,Button,--,Plain,"Slip, border",RM021C01L-A11,Long,Short,"72.5 "" (Size S)",Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jarlo-emma-occasion-wear-green-j3121c080-m11.html,Jarlo,EMMA , Occasion wear,Occasion dresses,Â£159.99,green,--,--,--,--,100% polyester,"98% polyester, 2% elastane","Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,Slip,J3121C080-M11,Long,"Sleeveless, spaghetti straps","53.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jarlo-emma-occasion-wear-green-j3121c080-m11.html,Jarlo,EMMA , Occasion wear,Occasion dresses,Â£159.99,orchid bloom,--,--,--,--,100% polyester,"98% polyester, 2% elastane","Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,Slip,J3121C080-M11,Long,"Sleeveless, spaghetti straps","53.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jarlo-adele-occasion-wear-fiery-red-j3121c081-g11.html,Jarlo,ADELE , Occasion wear,Occasion dresses,Â£169.99,fiery red,--,--,--,--,"97% polyester, 3% elastane","98% polyester, 2% elastane","Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,Slip,J3121C081-G11,Long,"Strapless, short","65.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-ivory-m0921c0e0-a11.html,Mascara,Occasion wear,,Occasion dresses,Â£199.99,ivory,--,--,Tulle,--,100% polyester,100% polyester,Dry clean only,--,--,--,Zip,Backless,--,"Slip, sequins, rhinestones, embroidery",M0921C0E0-A11,Long,Spaghetti straps,"48.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-visancia-v-neck-ankle-dress-occasion-wear-navy-blazer-v1021c2x1-k11.html,Vila,VISANCIAV NECK , Occasion wear,Occasion dresses,Â£43.99,navy blazer,--,--,Chiffon,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Low-cut v-neck,Plain,"Slip, border",V1021C2X1-K11,Long,Sleeveless,"54.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-visancia-v-neck-ankle-dress-occasion-wear-navy-blazer-v1021c2x1-k11.html,Vila,VISANCIAV NECK , Occasion wear,Occasion dresses,Â£43.99,desert sage,--,--,Chiffon,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Low-cut v-neck,Plain,"Slip, border",V1021C2X1-K11,Long,Sleeveless,"54.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-ivory-m0921c0dy-a11.html,Mascara,Occasion wear,,Occasion dresses,Â£229.99,ivory,--,--,Tulle,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,"Padded bust, slip, sequins, rhinestones, embroidery",M0921C0DY-A11,Long,Sleeveless,"61.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,100% polyester,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-classic-long-gown-jersey-dress-mascarpone-cream-l4221c0wp-a12.html,Lauren Ralph Lauren,ONE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£174.99,mascarpone cream,--,--,Jersey,--,"95% polyester, 5% elastane","95% polyester, 5% elastane",Hand wash only,--,Asymmetrical,--,--,--,Plain,Slip,L4221C0WP-A12,Long,Sleeveless,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-classic-long-gown-jersey-dress-mascarpone-cream-l4221c0wp-a12.html,Lauren Ralph Lauren,ONE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£174.99,african flower,--,--,Jersey,--,"95% polyester, 5% elastane","95% polyester, 5% elastane",Hand wash only,--,Asymmetrical,--,--,--,Plain,Slip,L4221C0WP-A12,Long,Sleeveless,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-classic-long-gown-jersey-dress-mascarpone-cream-l4221c0wp-a12.html,Lauren Ralph Lauren,ONE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£174.99,black,--,--,Jersey,--,"95% polyester, 5% elastane","95% polyester, 5% elastane",Hand wash only,--,Asymmetrical,--,--,--,Plain,Slip,L4221C0WP-A12,Long,Sleeveless,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-classic-long-gown-jersey-dress-mascarpone-cream-l4221c0wp-a12.html,Lauren Ralph Lauren,ONE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£174.99,cream,--,--,Jersey,--,"95% polyester, 5% elastane","95% polyester, 5% elastane",Hand wash only,--,Asymmetrical,--,--,--,Plain,Slip,L4221C0WP-A12,Long,Sleeveless,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-classic-long-gown-jersey-dress-mascarpone-cream-l4221c0wp-a12.html,Lauren Ralph Lauren,ONE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£174.99,hyannis port orange,--,--,Jersey,--,"95% polyester, 5% elastane","95% polyester, 5% elastane",Hand wash only,--,Asymmetrical,--,--,--,Plain,Slip,L4221C0WP-A12,Long,Sleeveless,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/swing-occasion-wear-smaragd-sg721c0jz-m11.html,Swing,Occasion wear,,Occasion dresses,Â£174.99,smaragd,--,--,--,--,100% polyester,100% polyester,Dry clean only,--,--,--,Zip,Cache-coeur,Plain,"Belt included, slip",SG721C0JZ-M11,Long,Sleeveless,"49.0 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10","14.0 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/maya-deluxe-ruffle-detail-premium-dress-occasion-wear-frosted-pink-m2z21c09f-j11.html,Maya Deluxe,RUFFLE DETAIL PREMIUM DRESS , Occasion wear,Occasion dresses,Â£244.99,frosted pink,--,--,Tulle,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,--,Low-cut v-neck,--,Sequins,M2Z21C09F-J11,Long,"24.5 "" (Size 8)","59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/yas-yasroberta-train-dress-celeb-occasion-wear-star-white-y0121c1sx-a11.html,YAS,YASROBERTA TRAIN DRESS CELEB , Occasion wear,Occasion dresses,Â£219.99,star white,--,--,Lace,--,100% polyester,100% polyester,"Do not wash, Do not iron",--,--,--,Zip,Backless,Plain,--,Y0121C1SX-A11,Long,Extra short,"77.0 "" (Size S)",Slim Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/allsaints-norma-dress-occasion-wear-black-a0q21c0g5-q11.html,AllSaints,NORMA DRESS , Occasion wear,Occasion dresses,Â£119.99,black,--,--,Rib,--,"98% cotton, 2% elastane",--,--,Standing collar,--,--,Zip,--,Plain,--,A0Q21C0G5-Q11,Long,"28.0 "" (Size 8)","55.5 "" (Size 8)",Bodycon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/bcbgmaxazria-long-evening-dress-occasion-wear-black-mx121c07w-q11.html,BCBGMAXAZRIA,LONG EVENING DRESS , Occasion wear,Occasion dresses,Â£289.99,black,--,--,"Jersey, Lace",--,"95% polyester, 5% elastane","95% polyester, 5% elastane",Dry clean only,--,--,--,Zip,--,Plain,Wired bustier,MX121C07W-Q11,Long,Strapless,"54.0 "" (Size S)",Slim Fit,"Our model is 5' 11""  tall and is wearing size S",--,--,--,"35% nylon, 34% cotton, 31% viscose",--,100% polyester,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-divinia-occasion-wear-summer-indigo-iv321c0bj-p11.html,IVY & OAK,DIVINIA , Occasion wear,Occasion dresses,Â£379.99,summer indigo,--,--,--,--,"74% viscose, 18% polyamide, 8% polyester",100% viscose,Dry clean only,--,--,--,Button,Low-cut v-neck,Plain,"Bust darts, slip",IV321C0BJ-P11,Long,"25.0 "" (Size 8)","55.5 "" (Size 8)",Regular Fit,--,"14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/rosemunde-occasion-wear-ivory-rm021c01j-a11.html,Rosemunde,LONG DRESS SHORT SLEEVE , Occasion wear,Occasion dresses,Â£219.99,ivory,--,Yes,Lace,Semi-sheer,"50% cotton, 48% polyamide, 2% elastane",100% viscose,--,--,--,--,Button,Crew neck,Plain,"Slip, border",RM021C01J-A11,Long,Short,"73.0 "" (Size S)",Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/diane-von-furstenberg-dress-occasion-wear-black-df221c0b5-q11.html,Diane von Furstenberg,DRESS , Jersey dress,Occasion dresses,Â£315.00,video overlay,--,--,Jersey,--,100% viscose,--,Dry clean only,Standing collar,--,--,Zip,--,Plain,Shoulder pads,DF221C0B5-Q11,Long,Extra short,"59.5 "" (Size S)",Bodycon,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/diane-von-furstenberg-dress-occasion-wear-black-df221c0b5-q11.html,Diane von Furstenberg,DRESS , Jersey dress,Occasion dresses,Â£315.00,black,--,--,Jersey,--,100% viscose,--,Dry clean only,Standing collar,--,--,Zip,--,Plain,Shoulder pads,DF221C0B5-Q11,Long,Extra short,"59.5 "" (Size S)",Bodycon,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/diane-von-furstenberg-dress-occasion-wear-black-df221c0b5-q11.html,Diane von Furstenberg,DRESS , Jersey dress,Occasion dresses,Â£315.00,black,--,--,Jersey,--,100% viscose,--,Dry clean only,Standing collar,--,--,Zip,--,Plain,Shoulder pads,DF221C0B5-Q11,Long,Extra short,"59.5 "" (Size S)",Bodycon,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-savannah-occasion-wear-sage-ls721c0fu-m11.html,Lace & Beads,SAVANNAH , Occasion wear,Occasion dresses,Â£104.99,sage,--,--,Chiffon,--,100% polyester,100% polyester,"Do not tumble dry, Hand wash only",--,--,--,Zip,Crew neck,Plain,"Bust darts, slip, flower applique, rhinestones",LS721C0FU-M11,Long,Extra short,"57.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-savannah-occasion-wear-sage-ls721c0fu-m11.html,Lace & Beads,SAVANNAH , Occasion wear,Occasion dresses,Â£104.99,navy,--,--,Chiffon,--,100% polyester,100% polyester,"Do not tumble dry, Hand wash only",--,--,--,Zip,Crew neck,Plain,"Bust darts, slip, flower applique, rhinestones",LS721C0FU-M11,Long,Extra short,"57.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-savannah-occasion-wear-sage-ls721c0fu-m11.html,Lace & Beads,SAVANNAH , Occasion wear,Occasion dresses,Â£104.99,nude/silver,--,--,Chiffon,--,100% polyester,100% polyester,"Do not tumble dry, Hand wash only",--,--,--,Zip,Crew neck,Plain,"Bust darts, slip, flower applique, rhinestones",LS721C0FU-M11,Long,Extra short,"57.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/yas-yasuma-ankle-dress-occasion-wear-star-white-y0121c1se-a11.html,YAS,YASUMA ANKLE DRESS  , Occasion wear,Occasion dresses,Â£104.99,star white,--,--,--,--,100% polyester,--,Dry clean only,Standing collar,--,--,Button,--,Plain,--,Y0121C1SE-A11,Long,Short,"53.5 "" (Size S)",Regular Fit,--,"14.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/adrianna-papell-floral-embroidery-mermaid-gown-occasion-wear-champagne-multi-ad421c0et-j11.html,Adrianna Papell,FLORAL EMBROIDERY MERMAID GOWN , Occasion wear,Occasion dresses,Â£254.99,champagne multi,--,--,Tulle,--,100% polyester,100% polyester,Dry clean only,--,--,--,Zip,Low-cut v-neck,--,"Bust darts, slip, embroidery",AD421C0ET-J11,Long,Elbow length,"60.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-off-the-shoulder-gown-jersey-dress-blue-loch-l4221c1cs-k11.html,Lauren Ralph Lauren,OFF THE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£219.99,blue loch,--,--,Jersey,--,"89% polyester, 11% elastane","94% polyester, 6% elastane","Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Off-the-shoulder,Plain,"Bust darts, slip",L4221C1CS-K11,Long,Short,"56.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","15.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-off-the-shoulder-gown-jersey-dress-blue-loch-l4221c1cs-k11.html,Lauren Ralph Lauren,OFF THE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£219.99,lighthouse navy,--,--,Jersey,--,"89% polyester, 11% elastane","94% polyester, 6% elastane","Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Off-the-shoulder,Plain,"Bust darts, slip",L4221C1CS-K11,Long,Short,"56.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","15.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-off-the-shoulder-gown-jersey-dress-blue-loch-l4221c1cs-k11.html,Lauren Ralph Lauren,OFF THE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£219.99,mascarpone cream,--,--,Jersey,--,"89% polyester, 11% elastane","94% polyester, 6% elastane","Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Off-the-shoulder,Plain,"Bust darts, slip",L4221C1CS-K11,Long,Short,"56.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","15.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/dkny-mermaid-x-back-gown-occasion-wear-peri-bliss-dk121c0ej-a11.html,DKNY,MERMAID X BACK GOWN , Occasion wear,Occasion dresses,Â£214.99,peri bliss,--,--,"Jersey, satin",--,"94% polyester, 6% elastane",100% polyester,Dry clean only,--,--,--,Zip,Backless,Plain,"Bust darts, slip",DK121C0EJ-A11,Long,Sleeveless,--,Slim Fit,--,--,--,--,--,--,100% polyester,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/yas-yasperla-occasion-wear-star-white-y0121c1km-a11.html,YAS,YASPERLA , Occasion wear,Occasion dresses,Â£139.99,star white,--,--,--,--,100% polyester,--,"Do not tumble dry, Hand wash only",--,--,--,--,Crew neck,Plain,Embroidery,Y0121C1KM-A11,Long,Sleeveless,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/edc-by-esprit-recycelt-occasion-wear-black-ed121c0y2-q11.html,edc by Esprit,RECYCELT , Occasion wear,Occasion dresses,Â£55.00,black,--,--,--,--,100% polyester,100% polyester,"Do not bleach, do not tumble dry, dry cleaning, machine wash at 40Â°C, Machine wash on gentle cycle",Standing collar,--,--,Button,--,Plain,Elasticated waist,ED121C0Y2-Q11,Thigh-length,Long,--,Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/resume-kacers-cocktail-dress-party-dress-tangorine-reg21c042-h11.html,RÃ©sumÃ©,KACERS  , Occasion wear,Occasion dresses,Â£129.99,tangorine,--,--,Jersey,--,"92% cotton, 8% elastane",--,Machine wash at 40Â°C,--,--,--,--,Low-cut v-neck,Plain,--,REG21C042-H11,Long,"25.0 "" (Size S)","50.0 "" (Size S)",Bodycon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mascara-occasion-wear-ivory-m0921c0du-a11.html,Mascara,Occasion wear,,Occasion dresses,Â£229.99,ivory,--,--,"Lace, tulle",--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,"Padded bust, slip, rhinestones",M0921C0DU-A11,Long,Sleeveless,"61.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/alberta-ferretti-dress-occasion-wear-green-af321c02n-m11.html,Alberta Ferretti,DRESS , Occasion wear,Occasion dresses,"Â£1,730.00",video overlay,--,--,"Lace, chiffon",--,100% silk,100% polyamide,Dry clean only,--,--,--,Drawstring fastening,Low-cut v-neck,--,"Slip, border",AF321C02N-M11,Long,Sleeveless,"55.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",--,--,--,--,100% polyester,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-off-the-shoulder-gown-jersey-dress-lighthouse-navy-l4221c1cs-k12.html,Lauren Ralph Lauren,OFF THE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£219.99,lighthouse navy,--,--,Jersey,--,"89% polyester, 11% elastane","94% polyester, 6% elastane","Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Off-the-shoulder,Plain,"Bust darts, slip",L4221C1CS-K12,Long,Extra short,"57.5 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-off-the-shoulder-gown-jersey-dress-lighthouse-navy-l4221c1cs-k12.html,Lauren Ralph Lauren,OFF THE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£219.99,blue loch,--,--,Jersey,--,"89% polyester, 11% elastane","94% polyester, 6% elastane","Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Off-the-shoulder,Plain,"Bust darts, slip",L4221C1CS-K12,Long,Extra short,"57.5 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-off-the-shoulder-gown-jersey-dress-lighthouse-navy-l4221c1cs-k12.html,Lauren Ralph Lauren,OFF THE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£219.99,mascarpone cream,--,--,Jersey,--,"89% polyester, 11% elastane","94% polyester, 6% elastane","Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Off-the-shoulder,Plain,"Bust darts, slip",L4221C1CS-K12,Long,Extra short,"57.5 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/alberta-ferretti-dress-occasion-wear-beige-af321c02v-b11.html,Alberta Ferretti,DRESS , Occasion wear,Occasion dresses,"Â£3,530.00",beige,--,--,Chiffon,--,100% silk,"90% acetate, 5% silk, 5% elastane",Dry clean only,--,--,--,Zip,--,Plain,"Slip, wired bustier",AF321C02V-B11,Long,Strapless,"53.0 "" (Size 10)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lauren-ralph-lauren-occasion-wear-mascarpone-cream-l4221c1cs-a11.html,Lauren Ralph Lauren,OFF THE SHOULDER GOWN , Occasion wear,Occasion dresses,Â£219.99,mascarpone cream,--,--,Jersey,--,"89% polyester, 11% elastane","94% polyester, 6% elastane","Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Off-the-shoulder,Plain,"Bust darts, slip",L4221C1CS-A11,Long,Extra short,"57.5 "" (Size 10)",Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
