,Random order,Original order,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Jacket length,Top part material,Filling,Insert material,Sleeves material,Back material,Middle part material,Outer leg length,Licensed characters,Sport
73,0.57501528,472,Hollister Co.,BEST IS BACK , Day dress,summer-dresses,34.99,pastel blue,,,Jersey,,"92% polyester, 8% elastane",100% polyester,Machine wash at 30°C,,,,,Backless,Floral,"Adjustable straps, bow",H0421C055-K11,Calf-length,"Sleeveless, spaghetti straps","47.0 "" (Size SxL)",Regular Fit,"Our model is 5' 10""  tall and is wearing size SxL",,,,,,,,,,,
74,0.997755869,240,Vero Moda,VMFIE MINI DRESS , Day dress,summer-dresses,34.99,white,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C",,,,,Cache-coeur,Polka dot,"Belt included, bust darts, slip",VE121C34D-A11,Short,"26.5 "" (Size S)","32.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","17.0 "" (Size S)",,,,,,,,,,
75,0.052908049000000006,3175,Marc O'Polo DENIM,DRESS SLEEVE ELASTIC CUFF , Day dress,summer-dresses,99.99,grey,,,,,100% lyocell,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,Plain,Bust darts,OP521C06G-N11,Knee-length,"18.5 "" (Size S)","36.0 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
76,0.54497998,5690,ONLY,ONLSOPHIA DRESS , Day dress,summer-dresses,29.74,black/white,,,Tulle,,"95% polyester, 5% elastane",100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Cache-coeur,Animal print,,ON321C206-Q11,Calf-length,"23.5 "" (Size 10)","46.5 "" (Size 10)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 10",,,,,,,,,,,
77,0.32048291,1022,Selected Femme,SLFIONA SHORT DRESS , Day dress,summer-dresses,59.99,pastel purple,,,Chiffon,Semi-sheer,"98% polyester, 2% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,Button,,Plain,Belt included,SE521C144-I11,Short,"17.5 "" (Size 8)","35.5 "" (Size 8)",Loose Fit,,"19.5 "" (Size 8)",,,,,,,,,,
78,0.304696654,4493,2nd Day,LORETTA  , Day dress,summer-dresses,94.99,army green,,,,Semi-sheer,100% cotton,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,Plain,,S3821C06I-N11,Short,Short,,Loose Fit,,,,,,,,,,,,
79,0.209092406,6145,Lauren Ralph Lauren,OFF THE SHOULDER GOWN , Occasion wear,Occasion dresses,219.99,white,,,Jersey,,"89% polyester, 11% elastane","94% polyester, 6% elastane","Machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Off-the-shoulder,Plain,"Bust darts, slip",L4221C1CS-A11,Long,Extra short,"57.5 "" (Size 10)",Slim Fit,,,,,,,,,,,,
80,0.6385862179999999,5915,MAMALICIOUS,MLZELMA DRESS , Day dress,summer-dresses,44.99,army green,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,Button,,Floral,Belt included,M6429F126-N11,Knee-length,"24.5 "" (Size 8)","39.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
81,0.8303939509999999,7322,Missguided,SHIRRED STRAP DRESS , Cocktail dress / Party dress,Cocktail Dresses,21.99,pink,,,,,"95% polyester, 5% elastane",,Machine wash at 30°C,,,,Zip,Backless,Plain,Bust darts,M0Q21C23C-J11,Short,"Strapless, sleeveless","30.5 "" (Size 8)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 8","15.0 "" (Size 8)",,,,,,,,,,
82,0.0032285609999999996,5740,Superdry,Day dress,,summer-dresses,59.99,black,,,,,"58% cupro, 42% viscose",,,,,,,Backless,Plain,,SU221C0NE-Q11,Knee-length,Spaghetti straps,,Slim Fit,,,,,,,,,,,,
83,0.111433701,2272,GAP,PARTY TIE WAIST DRESS , Day dress,summer-dresses,43.99,black,,,Satin,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Low-cut v-neck,Plain,Belt included,GP021C0KD-Q11,Short,"23.5 "" (Size S)","35.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","15.0 "" (Size S)",,,,,,,,,,
84,0.535005084,603,Vila,VIDIANA FLOUNCE DRESS , Day dress,summer-dresses,30.99,bordeaux,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Floral,"Belt included, bust darts",V1021C2F4-G11,Knee-length,Short,"38.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","15.5 "" (Size 8)",,,,,,,,,,
85,0.9715684059999999,2121,Esprit,LIGHT  , Day dress,summer-dresses,29.99,black,,,,,100% viscose,,"Do not bleach, do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,,Print,,ES121C235-Q11,Short,Long,,Loose Fit,,,,,,,,,,,,
86,0.261738354,2961,YAS,YASBOOM DRESS , Day dress,summer-dresses,69.99,black,,,,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C",Peter Pan collar,,,,Crew neck,Floral,"Bust darts, slip",Y0121C1R5-Q11,Short,"25.0 "" (Size S)","33.0 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
87,0.03906358,2745,ONLY,ONLFIA WRAP DRESS , Day dress,summer-dresses,26.34,army green,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur",,,,,Cache-coeur,Paisley,"Belt included, slip",ON321C2TD-K11,Knee-length,Long,,Regular Fit,,,,,,,,,,,,
88,0.790700485,1867,edc by Esprit,DRESS , Day dress,summer-dresses,44.99,black multi-coloured,,,,,100% viscose,100% viscose,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,V-neck,,Slip,ED121C0WL-K11,Short,"25.0 "" (Size 10)","35.0 "" (Size 10)",Regular Fit,,"15.0 "" (Size 10)",,,,,,,,,,
89,0.515233313,4648,Mango,VOLE,H ,summer-dresses,35.99,pink,,,,,100% cotton,100% viscose,"Do not tumble dry, machine wash at 30°C",,,,,Crew neck,Plain,,M9121C5IW-J11,Short,Elbow length,,Loose Fit,,,,,,,,,,,,
90,0.217935396,4497,Pieces Maternity,PMKAITLYN  , Day dress,summer-dresses,30.99,black multi-coloured,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C",,,,Laces,Cache-coeur,Floral,,PIV29F03K-Q12,Knee-length,Elbow length,,Regular Fit,,,,,,,,,,,,
91,0.7444701840000001,2606,TOM TAILOR DENIM,PRINTED  , Day dress,summer-dresses,54.99,navy,,,Tulle,,"95% polyester, 5% elastane","95% polyester, 5% elastane","Do not tumble dry, machine wash at 30°C",Mandarin collar,,,,,Floral,Slip,TO721C0CW-T11,Calf-length,Long,,Slim Fit,,,,,,,,,,,,
92,0.293278814,3480,Missguided Petite,PUFFBALL SHIRT DRESS , Day dress,summer-dresses,30.99,army green,,,,,100% cotton,100% polyester,Machine wash at 30°C,Turn-down collar,,,Button,,Plain,"Covered fastener, elasticated waist, belt included",M0V21C0N5-N11,Short,Elbow length,"30.5 "" (Size 8)",Regular Fit,,"13.0 "" (Size 8)",,,,,,,,,,
93,0.602416929,4525,Mango,CAPRIL,H ,summer-dresses,59.99,yellow,,,,,"55% linen, 45% viscose",,"Do not tumble dry, machine wash at 30°C, Dry cleanable",Lapel collar,,,,,Plain,Elasticated waist,M9121C5IR-E11,Calf-length,Sleeveless,,Regular Fit,,,,,,,,,,,,
94,0.288926735,987,Billabong,SPRING ROMANCE , Day dress,summer-dresses,59.99,pastel pink,,,,,100% viscose,,Hand wash only,,,,Laces,Cache-coeur,Floral,,BI721C056-J11,Short,"24.5 "" (Size S)","33.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
95,0.515376898,1216,Esqualo,COLORFUL IMPRESSION , Day dress,summer-dresses,94.99,pink,,Yes,,,100% viscose,100% viscose,"Machine wash at 30°C, Machine wash on gentle cycle",,,,Button,V-neck,Paisley,"Belt included, slip",ESM21C02B-G11,Knee-length,"21.5 "" (Size 8)","40.0 "" (Size 8)",Regular Fit,,"14.0 "" (Size 8)",,,,,,,,,,
96,0.7745717,3339,DESIGNERS REMIX,SANDRA BOW DRESS , Day dress,summer-dresses,299.99,black,,,,,100% cotton,,"Do not tumble dry, machine wash at 30°C",Standing collar,,,Button,,Plain,"Bow, border, embroidery",DEA21C04U-Q11,Extra short,"25.5 "" (Size 8)","34.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",,,,,,,,,,
97,0.086078709,744,Vero Moda,VMNATASHA DRESS , Day dress,summer-dresses,34.99,blue,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Crew neck,Floral,Slip,VE121C3BY-K11,Short,Short,"39.5 "" (Size S)",Regular Fit,"Our model is 5' 11""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
98,0.861750604,2478,Marc O'Polo DENIM,DRESS ROUNDNECK SHORTSLEEVE , Day dress,summer-dresses,89.99,pastel blue,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Plain,Bust darts,OP521C06A-K11,Knee-length,Short,"35.5 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","18.5 "" (Size S)",,,,,,,,,,
99,0.026659675,2631,STAUD,MINI WELLS DRESS , Day dress,summer-dresses,169.99,burnt orange,,,,,"98% cotton, 2% elastane",100% cotton,"Machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Square neck,Plain,Slip,S5F21C007-G11,Knee-length,Sleeveless,"36.0 "" (Size 10)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 10","15.5 "" (Size 10)",,,,,,,,,,
100,0.7919207359999999,1672,NAF NAF,FOLKITOU , Day dress,summer-dresses,89.99,multi-coloured,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Low-cut v-neck,Paisley,,NA521C17W-T11,Knee-length,"25.5 "" (Size 8)","34.5 "" (Size 8)",Loose Fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
101,0.26971721,4489,Envii,ENCORK DRESS , Day dress,summer-dresses,69.99,white multi-coloured,,,,Semi-sheer,100% cotton,,,Standing collar,,,Zip,,Print,,EI421C075-A11,Short,"25.0 "" (Size S)","35.0 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
102,0.552929542,3272,ICHI PETITE,AFILIKKE , Day dress,summer-dresses,64.99,multi-coloured,,,Chiffon,,100% polyester,100% polyester,"Machine wash at 40°C, do not tumble dry",,,,,Low-cut v-neck,Floral,"Belt included, slip",ICG21C00X-T11,Calf-length,Long,,Regular Fit,,,,,,,,,,,,
103,0.36516036,2521,Superdry,COLLEGE CREW , Day dress,summer-dresses,25.0,grey,,,Sweat,,100% cotton,,"Do not bleach, do not tumble dry",,,,,Crew neck,Print,,SU221C0PF-C11,Short,Long,,Oversized,,,,,,,,,,,,
104,0.880759959,7170,MOSCHINO,TEDDY BUTTONS , Cocktail dress / Party dress,Cocktail Dresses,,red,,,,,"51% silk, 49% acetate","89% acetate, 6% elastane, 5% silk",Dry clean only,,,,Zip,Low-cut v-neck,Plain,"Slip, decorative buttons",6MO21C028-G11,Knee-length,Elbow length,"40.0 "" (Size 10)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 10","14.0 "" (Size 10)",,,,,,,,,,
105,0.8749306659999999,2872,Persona by Marina Rinaldi,DORA , Day dress,summer-dresses,149.99,navy,,,,,"98% polyester, 2% elastane",,,,,,,Crew neck,Plain,,PQ021C03U-K11,Calf-length,3/4 length,,Loose Fit,,,,,,,,,,,,
106,0.39359142799999997,6095,Vila,VIRILLA , Occasion wear,Occasion dresses,52.24,pastel pink,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Volant collar,,,Zip,Backless,Plain,"Bust darts, slip",V1021C2W5-J11,Long,Extra short,"56.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
107,0.664872906,2471,Superdry,Day dress,,summer-dresses,39.99,pastel blue,,,,,100% lyocell,,,,,,,,,,SU221C0NW-K11,,,,,,,,,,,,100% lyocell,,,,
108,0.40851532,1426,Esprit Collection,RELAXED FIT , Day dress,summer-dresses,59.0,navy,,,,,"53% viscose, 47% polyamide",,"Do not tumble dry, machine wash at 30°C, Do not bleach",,,,,Crew neck,Plain,,ES421C1MB-Q11,Knee-length,Short,,Regular Fit,,,,,,,,,,,,
109,0.400460553,6497,Monki,Cocktail dress / Party dress,,Cocktail Dresses,22.0,black,,,Satin,,"97% polyester, 3% elastane",,"Machine wash at 40°C, do not tumble dry",,,,,Backless,Plain,,MOQ21C0BR-Q11,Short,Spaghetti straps,"33.0 "" (Size 10)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 10","13.5 "" (Size 10)",,,,,,,,,,
110,0.057954467999999995,4114,VILA CURVE,3/4 SHORT , Day dress,summer-dresses,34.99,green,,,,,100% polyester,100% cotton,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,,V-neck,Striped,"Elasticated waist, bust darts",V0H21C00T-M11,Short,Elbow length,"38.0 "" (Size 18)",Loose Fit,,"17.5 "" (Size 18)",,,,,,,,,,
111,0.7236613820000001,6451,NAF NAF,JUSTINE , Cocktail dress / Party dress,Cocktail Dresses,49.99,red,,,Tulle,,100% polyester,100% viscose,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Low-cut v-neck,Plain,"Slip, bow",NA521C18B-G11,Short,Elbow length,,Regular Fit,,,,,,,,,,,,
112,0.22321284600000002,6700,Love Copenhagen,KELVA DRESS , Cocktail dress / Party dress,Cocktail Dresses,139.99,black,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,,Slip,L1G21C059-Q11,Calf-length,"25.0 "" (Size 8)","53.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",,,,,,,,,,,
113,0.48766224399999997,926,Saint Tropez,Day dress,,summer-dresses,49.99,black,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",Standing collar,,,,Low-cut v-neck,Floral,,S2821C06T-Q13,Knee-length,"17.5 "" (Size M)","38.0 "" (Size M)",Oversized,"Our model is 5' 10""  tall and is wearing size M",,,,,,,,,,,
114,0.188297863,2725,Superdry,Day dress,,summer-dresses,44.99,army green,,,,,100% viscose,,"Do not bleach, do not tumble dry",,,,,Crew neck,Plain,,SU221C0OH-M11,Calf-length,Sleeveless,,Regular Fit,,,,,,,,,,,,
115,0.498497885,1337,Esqualo,DRESS SHORT PLISSE HEARTS ON FIRE , Day dress,summer-dresses,84.99,purple,,,,,100% polyester,100% viscose,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,Laces,,Print,Slip,ESM21C021-I11,Knee-length,Long,"37.5 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
116,0.9265778659999999,2085,Pieces Petite,PCBEAUTY STRAP TIE DRESS , Day dress,summer-dresses,23.99,pastel green,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur",,,,Laces,Backless,Floral,Bust darts,PIT21C025-M11,Short,Spaghetti straps,"34.5 "" (Size S)",Regular Fit,,,,,,,,,,,,
117,0.37076600600000004,3852,adidas Originals,Day dress,,summer-dresses,42.95,pastel pink,,,Jersey,,100% cotton,,"Do not tumble dry, machine wash at 30°C, Do not iron",,,,Zip,Crew neck,Plain,,AD121C089-J11,Knee-length,Short,,Loose Fit,,,,,,,,,,,,
118,0.63345553,6058,Lauren Ralph Lauren,ONE SHOULDER GOWN , Occasion wear,Occasion dresses,174.99,navy,,,Jersey,,"95% polyester, 5% elastane","95% polyester, 5% elastane",Hand wash only,,Asymmetrical,,,,Plain,,L4221C0WP-K11,Long,Sleeveless,"55.0 "" (Size 8)",Small,"Our model is 5' 10""  tall and is wearing size 8",,,,,,,,,,,
119,0.7019174779999999,4090,Faithfull the brand,FRANCESCA MIDI DRESS , Day dress,summer-dresses,290.0,white,,,,,100% linen,100% viscose,Hand wash only,,,,,Low-cut v-neck,Plain,"Adjustable straps, slip, bow",F0O21C024-A11,Calf-length,Spaghetti straps,"47.0 "" (Size S)",Regular Fit,"Our model is 5' 8""  tall and is wearing size S",,,,,,,,,,,
120,0.169899183,3710,Rebecca Minkoff,GIGI DRESS , Day dress,summer-dresses,264.99,black/red,,,,,100% viscose,,Dry clean only,,,,Button,Crew neck,Floral,,RM621C02P-G11,Short,"24.0 "" (Size S)","35.0 "" (Size S)",Regular Fit,"Our model is 5' 11""  tall and is wearing size S","16.0 "" (Size S)",,,,,,,,,,
121,0.169684489,5569,Vero Moda,VMADAREBECCA SHORT DRESS  , Day dress,summer-dresses,16.19,army green,,,Jersey,,"60% cotton, 40% polyester",,"Machine wash at 40°C, do not tumble dry",,,,,Henley,Plain,Adjustable straps,VE121C2QH-M11,Knee-length,Spaghetti straps,"40.0 "" (Size S)",Regular Fit,,,,,,,,,,,,
122,0.088698126,3395,Lauren Ralph Lauren Woman,FLORAL SURPLICE JERSEY DRESS , Day dress,summer-dresses,164.99,black,,,Jersey,,"95% polyester, 5% elastane","95% polyester, 5% elastane","Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Cache-coeur,Print,,L0S21C058-Q11,Short,Long,,Slim Fit,,,,,,,,,,,,
123,0.076496603,4004,Vanessa Bruno,SELVA , Day dress,summer-dresses,309.99,black,,,,,"73% acetate, 27% viscose",,Dry clean only,Standing collar,,,,Low-cut v-neck,Plain,"Belt included, inseam pockets",0VB21C01L-Q11,Knee-length,"22.0 "" (Size 10)","38.0 "" (Size 10)",Regular Fit,,"18.5 "" (Size 10)",,,,,,,,,,
124,0.457264491,6925,AllSaints,ILISHA DRESS , Cocktail dress / Party dress,Cocktail Dresses,399.99,black,,,Tulle,,100% polyester,100% polyester,Dry clean only,,,,Button,Crew neck,,"Shoulder pads, slip, rhinestones",A0Q21C0G6-Q11,Short,Sleeveless,"33.0 "" (Size 8)",Regular Fit,,"15.5 "" (Size 8)",,,,,,,,,,
125,0.46880043899999996,4385,Calvin Klein,HOODIE DRESS , Day dress,summer-dresses,103.99,grey,,,Sweat,,"64% cotton, 36% polyester",,"Machine wash at 30°C, Machine wash on gentle cycle",Hood,,,,,Marl,,6CA21C050-C11,Short,"24.0 "" (Size S)","34.5 "" (Size S)",Loose Fit,,,,,,,,,,,,
126,0.018229565,6629,MICHAEL Michael Kors,HALTER CHAIN , Cocktail dress / Party dress,Cocktail Dresses,234.99,red,,,Chiffon,,100% polyester,100% polyester,Dry clean only,,,,Hook fastening ,Crew neck,Plain,Slip,MK121C0HT-I11,Calf-length,Sleeveless,"53.5 "" (Size S)",Regular Fit,,"10.0 "" (Size S)",,,,,,,,,,
127,0.08539241300000001,5585,HUGO,KALI , Day dress,summer-dresses,239.0,dark green,,,,,100% polyester,100% polyester,"Clean with leather care products, do not tumble dry, Hand wash only",,,,Zip,Crew neck,Plain,"Bust darts, slip",HU721C0KZ-M11,Short,Short,,Regular Fit,,,,,,,,,,,,
128,0.207399372,2052,Vero Moda,VMOCTAVIALS HOODIE DRESS , Day dress,summer-dresses,23.99,grey,,,Sweat,,"60% cotton, 40% polyester",,Machine wash at 40°C,Hood,,,,,Marl,,VE121C2V2-C11,Short,"20.5 "" (Size S)","34.5 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
129,0.255205642,4488,Patrizia Pepe,ABITO DRESS , Day dress,summer-dresses,319.99,black,,,,Semi-sheer,100% viscose,,Hand wash only,Volant collar,,,,,Plain,"Belt included, bust darts",P1421C0IZ-Q11,Short,"26.5 "" (Size 10)","34.5 "" (Size 10)",Regular Fit,,"15.5 "" (Size 10)",,,,,,,,,,
130,0.876482532,3492,Sand Copenhagen,Day dress,,summer-dresses,239.99,white,,,,,"65% linen, 35% lyocell",,"Do not tumble dry, machine wash at 30°C",,,,Zip,Square neck,Plain,Inseam pockets,SAA21C02K-A11,Knee-length,Sleeveless,"42.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","17.5 "" (Size 8)",,,,,,,,,,
131,0.42610781299999995,4758,Mango,BEA,A ,summer-dresses,49.99,off-white,,,,,"55% viscose, 45% polyamide",,"Do not tumble dry, machine wash at 30°C, Dry cleanable",Turn-down collar,,,,,Plain,,M9121C5K3-A11,Knee-length,Long,,Regular Fit,,,,,,,,,,,,
132,0.035890866,2681,Monki,Day dress,,summer-dresses,26.0,pastel blue,,,,,100% cotton,,Machine wash at 40°C,,,,,Backless,Floral,,MOQ21C0BT-K11,Knee-length,Short,"35.0 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","15.0 "" (Size S)",,,,,,,,,,
133,0.802430677,2555,edc by Esprit,Day dress,,summer-dresses,29.99,black multi-coloured,,,,,"95% viscose, 5% elastane",,"Do not bleach, do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Boat neck,Floral,,ED121C0Y3-Q11,Thigh-length,Long,,Regular Fit,,,,,,,,,,,,
134,0.251484207,7210,Forever New,CHANTELLE DRAPE MIDI DRESS , Cocktail dress / Party dress,Cocktail Dresses,109.99,bordeaux,,,Satin,,"98% polyester, 2% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Backless,Plain,Adjustable straps,FOD21C0FG-I11,Long,Spaghetti straps,"51.0 "" (Size 8)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 8","15.0 "" (Size 8)",,,,,,,,,,
135,0.25422675899999997,7141,BITE Studios,RAW DRESS , Cocktail dress / Party dress,Cocktail Dresses,800.0,sand,,,,,"97% viscose, 3% elastane",100% cupro,Dry clean only,,,,Zip,Crew neck,Plain,"Shoulder pads, slip",BDM21C004-B11,Calf-length,Extra short,"48.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","13.5 "" (Size 8)",,,,,,,,,,
136,0.79233707,4076,Mother of Pearl,GATHERED DRESS WITH SPLITS AND TIE CUFFS , Day dress,summer-dresses,295.0,white,,,,Semi-sheer,100% lyocell,,Hand wash only,,,,Laces,Crew neck,Plain,Belt included,MP421C030-A11,Calf-length,"23.5 "" (Size S)","49.5 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
137,0.045059827999999996,860,Superdry,BLAIRE BRODERIE DRESS , Day dress,summer-dresses,38.49,red,,,,,100% cotton,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Square neck,Plain,"Button row, slip",SU221C0H6-G11,Short,Sleeveless,"36.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,100% cotton,,,,,,
138,0.08323631299999999,6368,Needle & Thread,FIFI LONG SLEEVE ANKLE GOWN , Occasion wear,Occasion dresses,614.99,pastel pink,,,Tulle,,100% polyester,100% polyester,Dry clean only,,,,Zip,Crew neck,,"Bust darts, slip, sequins, border, embroidery",NT521C0F0-J11,Long,"24.5 "" (Size 8)","54.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",,,,,,,,,,
139,0.646977679,4085,ONLY Carmakoma,CARSIV PLACKET HOOD , Day dress,summer-dresses,34.99,black,,,Sweat,,"60% polyester, 40% cotton",,"Do not tumble dry, machine wash at 30°C",Hood,,Hoodie pocket,,,Plain,Elasticated waist,ONA21C0G6-Q11,Short,"24.0 "" (Size S-14/16)","32.5 "" (Size S-14/16)",Regular Fit,,,,,,,,,,,,
